29680525	/m/0bvpw63	He Died With A Felafel In His Hand	2001-08-30		109.0	{"/m/02h40lc": "English Language"}	{"/m/03rjj": "Italy", "/m/0chghy": "Australia", "/m/0ctw_b": "New Zealand"}	{"/m/0vgkd": "Black comedy", "/m/01z4y": "Comedy", "/m/03q4nz": "World cinema", "/m/0219x_": "Indie"}
26377349	/m/0bbvvk0	UFO: Target Earth	1974		80.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction"}
8759968	/m/027hsdz	Troop Train	1943-02-11		10.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0jtdp": "Documentary"}
13771225	/m/03cht3p	Change of Mind	1964		98.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/06lbpz": "Social problem film", "/m/06n90": "Science Fiction", "/m/07s9rl0": "Drama"}
26038444	/m/0b6nn45	Kaliyoonjal	1997			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
12059622	/m/02vngjw	La stella che non c'è				{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/07s9rl0": "Drama"}
35989375	/m/0j_1fxr	Aluna	2012-06-15		91.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/01ls2": "Colombia", "/m/07ssc": "United Kingdom"}	{"/m/03k9fj": "Adventure", "/m/0jtdp": "Documentary"}
14034915	/m/03crnvh	The Romance of Tarzan	1918-09-16		96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n96": "Jungle Film", "/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white"}
29511732	/m/08p0lhk	A Millionaire for Christy	1951-09-02	1000000	91.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/06qm3": "Screwball comedy", "/m/01z4y": "Comedy"}
12634855	/m/02wy_dy	Looney Tunes Golden Collection: Volume 5			417.0	{"/m/02h40lc": "English Language"}	{}	{}
23687944	/m/06zqdlh	Marito e moglie	1952			{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/01z4y": "Comedy"}
5895363	/m/0fcbqs	Little Nikita	1988		97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0cq22f9": "Action Thrillers", "/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/0c3351": "Suspense", "/m/02kdv5l": "Action", "/m/0bkbm": "Spy"}
6877863	/m/0gtxjs	Marcelino Pan y Vino	1955		91.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/04p5fxn": "Christian film", "/m/03q4nz": "World cinema", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
4753649	/m/0cljlt	Chicken Little	1943		8.83333333333	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
12595333	/m/02wx4mt	El extraño viaje	1964-11-21		92.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/0lsxr": "Crime Fiction", "/m/05p553": "Comedy film", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0vgkd": "Black comedy"}
19947278	/m/04y9zct	Revenge of the Stolen Stars	1985		89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/01z4y": "Comedy"}
9768765	/m/0c3vm0s	The Final Game	1998-06-09		93.0	{"/m/04306rv": "German Language"}	{"/m/0345h": "Germany"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/02kdv5l": "Action", "/m/01z02hx": "Sports"}
3861283	/m/0b3s4z	Broken Barrier	1952		69.0	{"/m/02h40lc": "English Language"}	{"/m/0ctw_b": "New Zealand"}	{"/m/02l7c8": "Romance Film"}
19288777	/m/04lg4q4	Sleeping Luck			105.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/07s9rl0": "Drama"}
5451062	/m/0dmgb1	The French Line	1954	2900000	102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/01z4y": "Comedy"}
10475655	/m/02qf7sl	Cry, the Beloved Country	1995-09-14	676525	106.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0hzlz": "South Africa"}	{"/m/01jfsb": "Thriller", "/m/0219x_": "Indie", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation", "/m/03mqtr": "Political drama", "/m/05bh16v": "Courtroom Drama"}
31323938	/m/0gjd493	The Divided Sky	1964		116.0	{"/m/04306rv": "German Language"}	{"/m/03f2w": "German Democratic Republic"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
15591569	/m/03mgvr4	Liquidation	2007		644.0	{"/m/06b_j": "Russian Language"}	{}	{"/m/01jfsb": "Thriller", "/m/02kdv5l": "Action"}
29272473	/m/0drz62t	The Untitled Kartik Krishnan Project	2010-10-31		75.0	{"/m/03k50": "Hindi Language", "/m/02h40lc": "English Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/06n90": "Science Fiction", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
6769790	/m/0gn0dj	Visit to a Small Planet	1960-02-04		85.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/01g6gs": "Black-and-white", "/m/06nbt": "Satire", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/060__y": "Film adaptation", "/m/0hqxf": "Family Film"}
32198848	/m/0gy1sqy	Behind the Wall	2008-08-30		94.0	{}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/0219x_": "Indie", "/m/0fdjb": "Supernatural"}
27079	/m/06qyw	Star Trek: Generations	1994-11-18	118071125	118.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/02kdv5l": "Action", "/m/03k9fj": "Adventure"}
30682821	/m/0g9xl4v	You Never Know Women	1926-09-20			{"/m/06ppq": "Silent film"}	{}	{"/m/06ppq": "Silent film"}
26713399	/m/0bmcw4w	Queen of Sports	1934		89.0	{"/m/0653m": "Standard Mandarin"}	{"/m/0d05w3": "China"}	{"/m/07s9rl0": "Drama", "/m/0gw5qqq": "Chinese Movies"}
18634378	/m/04gjg_m	The Za-Bum Circus	1944-04		85.0	{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
11491196	/m/02rfp8c	The Duck Doctor	1952-02-16			{"/m/02h40lc": "English Language"}	{}	{"/m/02hmvc": "Short Film"}
27947310	/m/0ch5rrm	Case for a Rookie Hangman	1970		102.0	{"/m/01wgr": "Czech Language"}	{"/m/01mk6": "Czechoslovakia", "/m/01mjq": "Czech Republic"}	{"/m/06nbt": "Satire", "/m/07s9rl0": "Drama"}
7335543	/m/025zjwh	No Love for Johnnie	1961		110.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/02qfv5d": "Political thriller", "/m/03mqtr": "Political drama"}
33539227	/m/0hgl12p	A Slave of Vanity	1920-11-28			{}	{}	{"/m/07s9rl0": "Drama"}
11992	/m/034xx	Godzilla vs. the Sea Monster	1966-12-17		83.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/06n90": "Science Fiction", "/m/03npn": "Horror", "/m/03q4nz": "World cinema", "/m/0hj3m_q": "Creature Film", "/m/01q03": "Cult", "/m/01hmnh": "Fantasy", "/m/0h9qh": "Monster", "/m/0gw5n2f": "Japanese Movies"}
24162645	/m/07kh0p8	Hearts in Exile	1929-09-14		82.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film"}
5873118	/m/0fb496	Convention City	1933		69.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/087lqx": "Pre-Code", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
20903251	/m/05b0k3f	Tumhara Kalloo	1975		126.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
15477513	/m/03mbmw5	Dunia Baru: The Movie	2008			{"/m/0y1mh": "Malay Language"}	{"/m/09pmkv": "Malaysia"}	{"/m/01z4y": "Comedy"}
4163786	/m/0bml6k	Hexen bis aufs Blut gequält	1970		96.0	{"/m/04306rv": "German Language"}	{"/m/082fr": "West Germany", "/m/0345h": "Germany"}	{"/m/03npn": "Horror", "/m/0fdjb": "Supernatural"}
5269549	/m/0dbsmc	Bossa Nova	2000-03-31		95.0	{"/m/05zjd": "Portuguese Language"}	{"/m/09c7w0": "United States of America", "/m/015fr": "Brazil"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy", "/m/03q4nz": "World cinema"}
1812238	/m/09n9rbh	A Bill of Divorcement	1932-09-30	531000	70.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
14052970	/m/03cs5d_	Good Evening, Ms Campbell	1968-12		108.0	{"/m/064_8sq": "French Language", "/m/02bjrlw": "Italian Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z4y": "Comedy"}
7257013	/m/0kv27g	Conductor 786	1912			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
11988	/m/034xh	King Kong vs. Godzilla	1962-08-11		92.0	{"/m/07qv_": "Tagalog language", "/m/03_9r": "Japanese Language", "/m/02h40lc": "English Language"}	{"/m/03_3d": "Japan"}	{"/m/0g092b": "Monster movie", "/m/06n90": "Science Fiction", "/m/0gw5n2f": "Japanese Movies", "/m/0hj3m_q": "Creature Film", "/m/01q03": "Cult", "/m/01hmnh": "Fantasy", "/m/0h9qh": "Monster"}
1397142	/m/04zb7s	Key Largo	1948-07-16	8125000	101.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/0gw5w78": "Gangster Film", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/02wtdps": "Crime Thriller", "/m/02xh1": "Film noir"}
28725957	/m/0bhz3mt	Stamboul	1931		75.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama"}
28984353	/m/0dgpwnk	This Must Be the Place	2011-05-20	11647000	123.0	{"/m/03hkp": "Hebrew Language", "/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/03rjj": "Italy", "/m/03rt9": "Ireland"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
17339815	/m/043m_zt	Time Bomb	2006-03-19			{}	{"/m/0d060g": "Canada"}	{"/m/082gq": "War film"}
4316523	/m/0bwq56	The Three Musketeers	1973		105.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/06mkj": "Spain", "/m/07ssc": "United Kingdom"}	{"/m/02qvnvs": "Swashbuckler films", "/m/03k9fj": "Adventure", "/m/04xvh5": "Costume drama", "/m/03btsm8": "Action/Adventure", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/060__y": "Film adaptation", "/m/02kdv5l": "Action"}
15397951	/m/03m71j4	Back Stage	1923		20.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
31504552	/m/04j14ht	Evils of the Night	1985		84.0	{}	{}	{"/m/0hj3mt0": "Alien Film", "/m/06n90": "Science Fiction", "/m/03npn": "Horror", "/m/01585b": "Slasher", "/m/02b5_l": "Teen"}
31810085	/m/0b6s5h9	Heedless Moths	1921			{}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
27213793	/m/0bwmdj8	Raising a Riot	1955-02-21		90.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy"}
18407628	/m/04d_f8x	Love in the Hills	1911-10-30		18.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
20904007	/m/05b25x0	Agar... If				{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{}
1133937	/m/0495ht	Concrete	2004			{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0lsxr": "Crime Fiction", "/m/0gw5n2f": "Japanese Movies", "/m/02js9": "Erotica"}
19262096	/m/04ld72s	La Grande strada	1948			{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
13455991	/m/03c5xlr	Dog Days of Summer	2007		88.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
24002990	/m/07kd2ft	Tribute	2009-04-11		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/060__y": "Film adaptation", "/m/07s9rl0": "Drama", "/m/015w9s": "Television movie"}
15455526	/m/03m9xd5	After Stonewall	1999		88.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n4b": "Gender Issues", "/m/0hn10": "LGBT", "/m/0hj3n07": "Culture & Society", "/m/0cshrf": "Political cinema", "/m/0jtdp": "Documentary"}
24473476	/m/080nf7g	The Traveling Executioner	1970-10-01		95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0vgkd": "Black comedy", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
19353900	/m/04myzdy	Amal	2007		101.0	{"/m/03k50": "Hindi Language", "/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/07s9rl0": "Drama"}
31616980	/m/0gmbz6r	Udhyanapalakan	1996-12-21			{"/m/0999q": "Malayalam Language"}	{}	{"/m/068d7h": "Romantic drama"}
3894336	/m/0b5kkm	Sadgati	1981		52.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/06nbt": "Satire", "/m/06lbpz": "Social problem film"}
9469327	/m/028b45q	Breach of Conduct	1994		96.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01lrrt": "Melodrama", "/m/07s9rl0": "Drama"}
924857	/m/03qfr0	Losing Isaiah	1995-03-17	7603766	106.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/05bh16v": "Courtroom Drama"}
24569457	/m/080p8nj	August 32nd on Earth	1998-09-17		88.0	{}	{"/m/0d060g": "Canada"}	{"/m/06cvj": "Romantic comedy", "/m/04228s": "Road movie", "/m/01t_vv": "Comedy-drama", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
2749550	/m/080p1r	Oasis	2002	6696952	132.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
28510160	/m/0ch2lp6	Indrajaalam	1990			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/02kdv5l": "Action"}
2252823	/m/06zdqc	Passport to Paris	1999-11-09		87.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/02b5_l": "Teen", "/m/0hj3myq": "Children's/Family"}
26761606	/m/0bmggtm	A Serbian Film	2010-06-11		103.0	{"/m/06x8y": "Serbo-Croatian", "/m/0k0sb": "Serbian language"}	{"/m/077qn": "Serbia"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama", "/m/03npn": "Horror", "/m/03q4nz": "World cinema"}
5388488	/m/0djljw	Bloodsport - ECW's Most Violent Matches	2006-02-07		300.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z02hx": "Sports", "/m/0jtdp": "Documentary"}
8780173	/m/027jgp7	Shaolin Vs. Evil Dead	2004		94.0	{"/m/0459q4": "Standard Cantonese", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/0hj3n2k": "Fantasy Adventure", "/m/03npn": "Horror", "/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/04t2t": "Martial Arts Film", "/m/0jb4p32": "Zombie Film", "/m/02kdv5l": "Action", "/m/0gw5qqq": "Chinese Movies"}
31195840	/m/0gj8kyj	Now and Forever	1956-02-21		90.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
30520872	/m/0g9w9s3	The Dark Angel	1925-09-27		80.0	{}	{}	{"/m/07s9rl0": "Drama"}
5321895	/m/0dfh49	Live Freaky! Die Freaky!	2006-01-31	11290	75.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/06n90": "Science Fiction", "/m/0hcr": "Animation"}
31801851	/m/0gty7gd	Happi	2010		110.0	{"/m/03k50": "Hindi Language", "/m/02h40lc": "English Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
10709115	/m/04_1jq8	Emmanuelle: A World of Desire	1994		92.0	{}	{}	{"/m/07s9rl0": "Drama"}
22311056	/m/05t02zc	Fire Creek	2006-09			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
34484440	/m/0j28y7l	The Prince and the Beggarmaid	1921			{}	{"/m/07ssc": "United Kingdom"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama"}
22376055	/m/05sz736	Die Pratermizzi	1927-01-07		50.0	{"/m/04306rv": "German Language"}	{"/m/0h7x": "Austria"}	{"/m/06ppq": "Silent film"}
19165776	/m/04lh5qf	Hooked Bear				{}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy"}
21714981	/m/05mtwt3	Libido	1973-04-06			{}	{"/m/0chghy": "Australia"}	{"/m/07s9rl0": "Drama"}
2619545	/m/07s6fh	The Tin Star	1957-10-23	1400000	92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
32620594	/m/0g9qgnw	The Drummond Will	2010-08-05		80.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/0219x_": "Indie", "/m/05p553": "Comedy film", "/m/02n4kr": "Mystery", "/m/01z4y": "Comedy", "/m/0vgkd": "Black comedy"}
26364509	/m/0bbvm2t	The Devil's Hand	1961		71.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0qdzd": "B-movie", "/m/03npn": "Horror"}
1608510	/m/05g9yx	Behind the Sun	2001-12-12		92.0	{"/m/05zjd": "Portuguese Language"}	{"/m/06mzp": "Switzerland", "/m/0f8l9c": "France", "/m/015fr": "Brazil"}	{"/m/0lsxr": "Crime Fiction", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
35069179	/m/0gyhydd	Run for Your Wife	2011			{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy"}
7285021	/m/0kv3nn	Their Worldly Goods	1914-08-19			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
19007404	/m/04jdsnd	Landscape After the Battle	1970-09-08		101.0	{"/m/05qqm": "Polish Language", "/m/02h40lc": "English Language"}	{"/m/05qhw": "Poland"}	{"/m/03q4nz": "World cinema", "/m/03g3w": "History", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/082gq": "War film", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/03mqtr": "Political drama"}
27911129	/m/0ch39jf	Something Wicked	2011-08-25		95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/09blyk": "Psychological thriller"}
7256422	/m/0kv272	The Little Girl Next Door	1912			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
13341623	/m/03c287y	The Cat and the Fiddle	1934-02-16	455000	88.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3mvs": "Backstage Musical", "/m/01g6gs": "Black-and-white", "/m/0220p9g": "Musical comedy", "/m/04t36": "Musical", "/m/087lqx": "Pre-Code", "/m/01z4y": "Comedy"}
33575198	/m/0djc544	The Legend of Bigfoot	1976		74.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0g092b": "Monster movie", "/m/0qdzd": "B-movie", "/m/014dsx": "Travel", "/m/03npn": "Horror", "/m/0jtdp": "Documentary"}
24573767	/m/080b1lv	Love's Blindness	1926-12-04			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
4199982	/m/0bplnn	Suddenly Naked	2001		105.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/06cvj": "Romantic comedy", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film", "/m/01t_vv": "Comedy-drama"}
11236927	/m/02r4nk3	Next of Kin	1985		72.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
5060788	/m/0d0y5f	Todesking, Der	1989		74.0	{"/m/04306rv": "German Language"}	{"/m/082fr": "West Germany", "/m/0345h": "Germany"}	{"/m/07s9rl0": "Drama", "/m/03npn": "Horror"}
3960247	/m/0b8s3l	The Plot of the Fuma Clan	1987-12		73.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies", "/m/03k9fj": "Adventure", "/m/0hcr": "Animation", "/m/0jxy": "Anime", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action"}
9914529	/m/06_y7cx	Estrellas de Buenos Aires	1956			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
18809464	/m/04gk0d0	Cheyenne Warrior	1994		90.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/02kdv5l": "Action", "/m/015w9s": "Television movie"}
33468971	/m/0h97xkq	Has the World Gone Mad?	1923-02-28			{}	{}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama"}
35137409	/m/0j64rgc	Etter Rubicon	1987-09-10		93.0	{"/m/05f_3": "Norwegian Language"}	{"/m/05b4w": "Norway"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
24735162	/m/080d0c1	Clément	2001-05-17		139.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
9914521	/m/06_y7cf	Edad difícil	1956			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
4343392	/m/0by50p	Across the Tracks	1991		100.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z02hx": "Sports", "/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
19218544	/m/04lfyg0	En Toute Intimité	2004		135.0	{"/m/064_8sq": "French Language"}	{}	{"/m/04rlf": "Music"}
27694404	/m/0c3xw46	Friends with Benefits	2011-07-22	149542245	109.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy", "/m/05p553": "Comedy film"}
26961604	/m/0bs42rl	Raped with Eyes: Daydream	1982		60.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
5943666	/m/0ffsv4	The Thin Pink Line	1998		106.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0l4h_": "Mockumentary", "/m/06nbt": "Satire", "/m/0219x_": "Indie", "/m/01z4y": "Comedy"}
32828021	/m/0g_k8sr	Outside Bet	2011-11-25		94.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy"}
24044611	/m/07k7zkc	There Goes the Bride	1932		79.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02l7c8": "Romance Film", "/m/04t36": "Musical", "/m/01z4y": "Comedy"}
32837210	/m/0h3pdgp	The Crucible	2011-09-22	30723856		{"/m/02hwhyv": "Korean Language"}	{}	{"/m/07s9rl0": "Drama"}
20168708	/m/04ybvkh	A Few Notes on Our Food Problem	1968			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0jtdp": "Documentary"}
